Timestamp,uv_1,uv_2,uv_3,cond,conc_b,ph,system_flow,system_pressure,sample_flow,sample_pressure,prec_pressure,deltac_pressure,postc_pressure
2025-06-30 19:14:47,0.08710659750000001,0.335088276,0.0,16.6593864,0.0,7.0687885,16.000032,1.21695507,0.0,0.034965776,0.98319846,0.80295616,0.18024215
2025-06-30 19:14:48,0.0821864729,0.33165472500000004,0.0,16.6611002,0.0,7.0681443,16.000032,1.21783974,0.0,0.03494199,0.98374426,0.8041233,0.17962098
2025-06-30 19:14:49,0.0689545989,0.327822136,0.0,16.6621354,0.0,7.0664916,16.000032,1.21823442,0.0,0.03506692,0.9847392,0.8049369,0.17980224
2025-06-30 19:14:50,0.0604822758,0.323713997,0.0,16.6623928,0.0,7.0649996,16.000032,1.21901674,0.0,0.03514089,0.985511,0.8058772,0.17963375
2025-06-30 19:14:51,0.060065722499999995,0.318906118,0.0,16.663071199999997,0.0,7.063804,16.000032,1.21973465,0.0,0.035370316,0.9862715,0.8066322,0.17963915
2025-06-30 19:14:52,0.0591650962,0.31126305800000004,0.0,16.6638904,0.0,7.063055,16.000032,1.22054787,0.0,0.035175566,0.9871098,0.8075747,0.1795348
2025-06-30 19:14:53,0.0524593594,0.304382931,0.0,16.665055799999998,0.0,7.061722,16.000032,1.22154016,0.0,0.035502534,0.9877043,0.80806553,0.17963868
2025-06-30 19:14:54,0.0466412068,0.299174096,0.0,16.6657534,0.0,7.0607305,16.000032,1.2223225,0.0,0.035320055,0.98848385,0.8088403,0.17964357
2025-06-30 19:14:55,0.0433251735,0.298685814,0.0,16.6643868,0.0,7.0600877,16.000032,1.2230538499999999,0.0,0.035570927,0.98966193,0.80965346,0.18000863
2025-06-30 19:14:56,0.040241384199999994,0.293567154,0.0,16.6632738,0.0,7.0597076,16.000032,1.22391462,0.0,0.035612695,0.99035853,0.81018746,0.18017131
2025-06-30 19:14:57,0.0317813397,0.284019019,0.0,16.6637322,0.0,7.0588856,16.000032,1.2246035,0.0,0.035561804,0.9912195,0.81095904,0.18026035
2025-06-30 19:14:58,0.0301157715,0.275485266,0.0,16.66481,0.0,7.058189,16.000032,1.22537551,0.0,0.035834648,0.9919787,0.8119881,0.17999057
2025-06-30 19:14:59,0.029561531699999997,0.277778995,0.0,16.6661152,0.0,7.0573983,16.000032,1.22650022,0.0,0.035813715,0.9927255,0.8128091,0.17991653
2025-06-30 19:15:00,0.032595574700000005,0.280331015,0.0,16.6669564,0.0,7.0565124,16.000032,1.22708055,0.0,0.03619687,0.9933085,0.8133736,0.1799352
2025-06-30 19:15:01,0.0284521819,0.277250683,0.0,16.667433600000003,0.0,7.0556927,16.000032,1.22751734,0.0,0.035847023,0.9943226,0.8144764,0.17984626
2025-06-30 19:15:02,0.028271496400000002,0.269531534,0.0,16.6673928,0.0,7.0552874,16.000032,1.22797767,0.0,0.03584979,0.9949582,0.81517774,0.17978033
2025-06-30 19:15:03,0.028376627100000003,0.26216079,0.0,16.6671512,0.0,7.0547132,16.000032,1.22883039,0.0,0.03590111,0.9956842,0.8158333,0.17985094
2025-06-30 19:15:04,0.0253239155,0.257548318,0.0,16.6669074,0.0,7.0541844,16.000032,1.2296737199999999,0.0,0.036068343,0.9962647,0.81637937,0.17988496
2025-06-30 19:15:05,0.0162632942,0.250719093,0.0,16.666591,0.0,7.0536,16.000032,1.23075963,0.0,0.03609142,0.9973987,0.81779003,0.17960872
2025-06-30 19:15:06,0.0044947623800000005,0.24530900399999997,0.0,16.6667054,0.0,7.0530033,16.000032,1.23154985,0.0,0.036361188,0.99792486,0.81837827,0.17954665
2025-06-30 19:15:07,0.00399245027,0.243536342,0.0,16.6654216,0.0,7.0523586,16.000032,1.23232974,0.0,0.036252722,0.9991001,0.8194912,0.17960896
2025-06-30 19:15:08,0.006545400599999999,0.24701631000000002,0.0,16.6636844,0.0,7.051796,16.000032,1.23306842,0.0,0.036156774,1.0000827,0.82026386,0.17981887
2025-06-30 19:15:09,0.0011806249676,0.247314284,0.0,16.661737799999997,0.0,7.0511436,16.000032,1.23388155,0.0,0.0361425,1.0009774,0.8206601,0.18031749
2025-06-30 19:15:10,-0.0057835460000000005,0.2451784,0.0,16.660001599999998,0.0,7.0505896,16.000032,1.23473494,0.0,0.036357645,1.0015416,0.8208738,0.18066782
2025-06-30 19:15:11,-0.00831692205,0.24364449000000002,0.0,16.658586399999997,0.0,7.049894,16.000032,1.2358975300000001,0.0,0.03629825,1.0023367,0.8217906,0.18054649
2025-06-30 19:15:12,-0.004890310760000001,0.247567943,0.0,16.6569062,0.0,7.049539,16.000032,1.2369315799999998,0.0,0.036330607,1.0031452,0.82278955,0.18035562
2025-06-30 19:15:13,-0.00460388655,0.24668764899999998,0.0,16.6553488,0.0,7.0491767,16.000032,1.23736171,0.0,0.03644672,1.0044087,0.82398814,0.18042071
2025-06-30 19:15:14,-0.0034367322999999997,0.23642633000000002,0.0,16.6545506,0.0,7.048527,16.000032,1.23809301,0.0,0.03616934,1.0054903,0.8252962,0.18019408
2025-06-30 19:15:15,-0.00424405337,0.227981186,0.0,16.654638799999997,0.0,7.0479474,16.000032,1.2391106,0.0,0.03628689,1.0057727,0.8253619,0.18041082
2025-06-30 19:15:16,-0.00491077903,0.22906489300000002,0.0,16.656059199999998,0.0,7.047342,16.000032,1.23991181,0.0,0.036377642,1.0068346,0.82616943,0.18066509
2025-06-30 19:15:17,-0.0119565485,0.230553281,0.0,16.657613599999998,0.0,7.046842,16.000032,1.24096069,0.0,0.036431532,1.0075942,0.8270955,0.18049848
2025-06-30 19:15:18,-0.0192045094,0.228338946,0.0,16.658559200000003,0.0,7.0465536,16.000032,1.242207,0.0,0.03656096,1.0086977,0.82833564,0.18036203
2025-06-30 19:15:19,-0.0171960115,0.22502284,0.0,16.6586236,0.0,7.0456862,16.000032,1.24306678,0.0,0.0367318,1.0097286,0.8294744,0.18025404
2025-06-30 19:15:20,-0.013170039599999999,0.220207978,0.0,16.6583806,0.0,7.04517,16.000032,1.24354844,0.0,0.036643617,1.0104803,0.82988876,0.1805916
2025-06-30 19:15:21,-0.01633912325,0.21243960899999997,0.0,16.658519000000002,0.0,7.044768,16.000032,1.24448219,0.0,0.036605034,1.0113442,0.8308389,0.18050507
2025-06-30 19:15:22,-0.0217501997,0.21111888900000003,0.0,16.659686200000003,0.0,7.044399,16.000032,1.24513031,0.0,0.036750324,1.0118679,0.83162063,0.18024729
2025-06-30 19:15:23,-0.0201624394,0.205630326,0.0,16.661702,0.0,7.0441318,16.000032,1.24632842,0.0,0.036632005,1.0125592,0.83213735,0.18042174
2025-06-30 19:15:24,-0.019905102299999998,0.203581297,0.0,16.6632266,0.0,7.043906,16.000032,1.24697827,0.0,0.03687361,1.0133835,0.8329709,0.18041243
2025-06-30 19:15:25,-0.0214434624,0.20215055899999998,0.0,16.663148,0.0,7.0435863,16.000032,1.24789724,0.0,0.036766663,1.0143051,0.83390576,0.18039945
2025-06-30 19:15:26,-0.0198451281,0.20326964900000002,0.0,16.6630356,0.0,7.043088,16.000032,1.24823326,0.0,0.03693587,1.0154235,0.8351498,0.18027358
2025-06-30 19:15:27,-0.0196306706,0.20077908,0.0,16.6634328,0.0,7.042611,16.000032,1.2488984,0.0,0.036914222,1.0158532,0.83550024,0.18035284
2025-06-30 19:15:28,-0.024951243300000002,0.20074644,0.0,16.6640582,0.0,7.0423093,16.000032,1.24961514,0.0,0.037031475,1.0162514,0.83616704,0.18008463
2025-06-30 19:15:29,-0.032574928,0.201010323,0.0,16.6650386,0.0,7.0419636,16.000032,1.25032618,0.0,0.037373316,1.0167388,0.83668965,0.18004933
2025-06-30 19:15:30,-0.0320098042,0.200217092,0.0,16.66465,0.0,7.041645,16.000032,1.25136258,0.0,0.03709029,1.0179145,0.83795804,0.1799563
2025-06-30 19:15:31,-0.0336771129,0.197250701,0.0,16.662715600000002,0.0,7.041335,16.000032,1.25237762,0.0,0.037031207,1.018539,0.8383328,0.18020612
2025-06-30 19:15:32,-0.030778240699999997,0.19791788999999999,0.0,16.662266199999998,0.0,7.0406656,16.000032,1.2531008,0.0,0.037067108,1.0190928,0.8389404,0.18015233
2025-06-30 19:15:33,-0.0347387554,0.192964471,0.0,16.6635664,0.0,7.040265,16.000032,1.25374962,0.0,0.037046272,1.0203506,0.8400859,0.18026477
2025-06-30 19:15:34,-0.0401178361,0.190791356,0.0,16.664413000000003,0.0,7.039956,16.000032,1.25452742,0.0,0.03689598,1.0209409,0.8408348,0.18010609
2025-06-30 19:15:35,-0.0477630495,0.189278615,0.0,16.663606800000004,0.0,7.0397186,16.000032,1.25535546,0.0,0.037242733,1.0216265,0.84140706,0.18021925
2025-06-30 19:15:36,0.0034857988299999997,0.134901370096,0.0,16.6613352,0.0,7.039431,16.000032,1.25580526,0.0,0.03686984,1.0220143,0.8414804,0.18053381
2025-06-30 19:15:37,0.009130644640000001,-0.0006375074207999999,0.0,16.6593452,0.0,7.036382,16.000032,0.76406726,0.0,0.036998775,1.0225712,0.842183,0.18038826
2025-06-30 19:15:38,0.0221882938,0.0018928170200000001,0.0,16.66216,0.0,7.032551,0.0,0.0968339698,0.0,0.037078917,0.7616582,0.64662164,0.115036815
2025-06-30 19:15:39,0.0341401107,0.00710992815,0.0,16.670664600000002,0.0,7.034023,0.0,0.0968184585,0.0,0.26131365,0.2881243,0.2375134,0.05061084
2025-06-30 19:15:40,0.0360894207,0.0148231743,0.0,16.670457199999998,0.0,7.038068,0.0,0.0967805374,0.0,0.074262165,0.0568314,0.022323951,0.03450747
2025-06-30 19:15:41,0.0717180497,0.0179037095,0.0,16.654995800000002,0.0,7.0394382,0.0,0.096821854,0.0,0.36348057,0.28194332,0.19466607,0.087277204
2025-06-30 19:15:42,0.43261153300000005,0.10952352309999999,0.0,16.646627000000002,0.0,7.0402246,0.0,0.0965888684,10.00002,0.5548317,0.47717392,0.3692105,0.107963406
2025-06-30 19:15:43,0.8713021989999999,0.596414942,0.0,16.641787,0.0,7.039544,0.0,0.0965806176,10.00002,0.6225911,0.55492127,0.4439011,0.11102007
2025-06-30 19:15:44,0.900922858,1.0326419,0.0,16.636211,0.0,7.0374484,0.0,0.0964113355,10.00002,0.6580256,0.5974067,0.4838947,0.113512166
2025-06-30 19:15:45,0.518655645,0.945325957,0.0,16.6304648,0.0,7.0356684,0.0,0.0964822669,10.00002,0.67405176,0.61585224,0.50120574,0.11464656
2025-06-30 19:15:46,0.326758957,0.503569321,0.0,16.6268792,0.0,7.0334315,0.0,0.0963466691,10.00002,0.68090695,0.6270585,0.5117819,0.11527652
2025-06-30 19:15:47,0.42519494199999996,0.341083478,0.0,16.625367599999997,0.0,7.032407,0.0,0.0961071089,10.00002,0.6869328,0.63360924,0.5180203,0.11558911
2025-06-30 19:15:48,0.749015941,0.462843472,0.0,16.6255536,0.0,7.0319386,0.0,0.0963395084,10.00002,0.68709594,0.6323759,0.5174517,0.114924096
2025-06-30 19:15:49,1.26003497,0.672577008,0.0,16.6256766,0.0,7.0320063,0.0,0.0965760639,10.00002,0.69471836,0.6391883,0.5231244,0.11606411
2025-06-30 19:15:50,1.8608745500000001,0.7142317659999999,0.0,16.6250338,0.0,7.0317044,0.0,0.0966811731,10.00002,0.69340676,0.6398926,0.5242781,0.11561452
2025-06-30 19:15:51,2.41601935,0.746408907,0.0,16.6240266,0.0,7.030663,0.0,0.09649260750000001,10.00002,0.6991485,0.64421827,0.5293334,0.11488489
2025-06-30 19:15:52,2.88734357,0.770382927,0.0,16.6236094,0.0,7.029548,0.0,0.0967441877,10.00002,0.7169146,0.65999585,0.5457767,0.11421939
2025-06-30 19:15:53,3.6527445700000003,0.748653166,0.0,16.626063199999997,0.0,7.028476,0.0,0.09649693649999999,10.00002,0.74298894,0.6889192,0.57689387,0.11202537
2025-06-30 19:15:54,7.161868459999999,0.611079209,0.0,16.63494,0.0,7.0279794,0.0,0.096411601,10.00002,0.78907627,0.7336046,0.6225601,0.111044385
2025-06-30 19:15:55,20.7186835,0.519792721,0.0,16.6623516,0.0,7.027572,0.0,0.09655340500000001,10.00002,0.84025943,0.78326535,0.6732165,0.110048816
2025-06-30 19:15:56,60.98535460000001,0.520920032,0.0,16.7261244,0.0,7.027625,0.0,0.0966360378,10.00002,0.9025047,0.8450191,0.7346051,0.11041395
2025-06-30 19:15:57,155.88408299999998,0.562132436,0.0,16.8511682,0.0,7.02787,0.0,0.096619451,10.00002,0.95374495,0.89692444,0.7855111,0.111413345
2025-06-30 19:15:58,340.619754,0.608486161,0.0,17.0632874,0.0,7.028142,0.0,0.0966022644,10.00002,0.9999816,0.942416,0.8305599,0.111856125
2025-06-30 19:15:59,640.5551859999999,0.653717231,0.0,17.358748,0.0,7.0286126,0.0,0.0964403895,10.00002,1.0468543,0.9873065,0.873737,0.113569625
2025-06-30 19:16:00,1061.0227200000002,0.694477464,0.0,17.7213104,0.0,7.029082,0.0,0.096245106,10.00002,1.0788634,1.0214559,0.9075734,0.113882236
2025-06-30 19:16:01,1578.21237,0.732396246,0.0,18.1172686,0.0,7.0306926,0.0,0.09644660050000001,10.00002,1.1126424,1.0529953,0.93733275,0.11566263
2025-06-30 19:16:02,2117.08819,0.775546486,0.0,18.4967772,0.0,7.0335064,0.0,0.0964449731,10.00002,1.1352288,1.0755816,0.95885855,0.116723046
2025-06-30 19:16:03,2579.82404,0.826792223,0.0,18.8423574,0.0,7.037825,0.0,0.0964919969,10.00002,1.1617911,1.1027062,0.98399496,0.11871117
2025-06-30 19:16:04,2899.74486,0.887564551,0.0,19.144274799999998,0.0,7.0444436,0.0,0.096463311,10.00002,1.1815647,1.1226753,1.0025795,0.12009586
2025-06-30 19:16:05,3080.3817,0.948157854,0.0,19.398758,0.0,7.0526195,0.0,0.0965138895,10.00002,1.1967713,1.1369082,1.0159873,0.12092059
2025-06-30 19:16:06,3168.18745,0.996405964,0.0,19.607438199999997,0.0,7.06271,0.0,0.0965088625,10.00002,1.217721,1.1572578,1.0339487,0.1233089
2025-06-30 19:16:07,3213.06212,1.0247306,0.0,19.775853599999998,0.0,7.073848,0.0,0.0963999883,10.00002,1.2261604,1.1680485,1.0447774,0.12327068
2025-06-30 19:16:08,3242.498,1.03768309,0.0,19.9144166,0.0,7.085958,0.0,0.0963952197,10.00002,1.2437397,1.1840007,1.059669,0.12433175
2025-06-30 19:16:09,3263.6086499999997,1.04342655,0.0,20.0284802,0.0,7.099142,0.0,0.0962619816,10.00002,1.2550621,1.1947664,1.0691813,0.12558514
